Conference,Year,Gender,Bundle_ID,Event,1st,8th,16th,1st_seconds,8th_seconds,16th_seconds,Sec_per_place,Source_File,Data_Quality,1st_flags,8th_flags,16th_flags
MPSF,2026,men,mpsf_2026,100 Back,46.32,49.29,49.85,46.32,49.29,49.85,0.2353,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,men,mpsf_2026,200 Back,1:41.55,1:44.58,1:49.12,101.55,109.96,109.12,0.5047,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,men,mpsf_2026,100 Breast,52.19,54.50,55.39,52.19,54.5,55.39,0.2133,MPSF 2026 RESULTS.pdf,finals,,,
MPSF,2026,men,mpsf_2026,200 Breast,1:54.28,1:58.76,2:01.40,114.28,118.76,121.4,0.4747,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,men,mpsf_2026,100 Fly,46.06,47.75,48.82,46.06,47.75,48.82,0.184,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,men,mpsf_2026,200 Fly,1:43.45,1:50.49,1:50.72,103.45,110.49,110.72,0.4847,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,men,mpsf_2026,200 IM,1:43.70,1:48.37,1:51.70,103.7,108.37,111.7,0.5333,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,men,mpsf_2026,400 IM,3:44.10,3:54.21,4:02.05,224.1,234.21,242.05,1.1967,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,women,mpsf_2026,50 Free,22.70,23.37,23.52,22.7,23.37,23.52,0.0547,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,women,mpsf_2026,100 Free,49.29,50.64,51.61,49.29,50.64,51.61,0.1547,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,women,mpsf_2026,200 Free,1:47.58,1:51.05,1:52.85,107.58,111.05,112.85,0.3513,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,women,mpsf_2026,500 Free,4:48.57,4:53.84,5:01.74,288.57,301.85,301.74,0.878,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,women,mpsf_2026,1650 Free,16:35.33,17:01.74,17:21.70,995.33,1021.74,1041.7,3.0913,MPSF 2026 RESULTS.pdf,finals,,,
MPSF,2026,women,mpsf_2026,100 Back,54.37,56.00,56.50,54.37,56,56.5,0.142,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,women,mpsf_2026,200 Back,1:57.18,2:02.80,2:03.93,117.18,122.8,123.93,0.45,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,women,mpsf_2026,100 Breast,59.96,1:03.47,1:04.54,59.96,63.47,64.54,0.3053,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,women,mpsf_2026,200 Breast,2:10.84,2:18.77,2:20.44,130.84,138.77,140.44,0.64,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,women,mpsf_2026,100 Fly,53.74,55.51,55.94,53.74,55.51,55.94,0.1467,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,women,mpsf_2026,200 Fly,1:59.70,2:03.53,2:05.76,119.7,123.53,125.76,0.404,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,women,mpsf_2026,200 IM,1:59.18,2:03.98,2:06.16,119.18,123.98,126.16,0.4653,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
MPSF,2026,women,mpsf_2026,400 IM,4:17.01,4:25.03,4:30.08,257.01,265.03,270.08,0.8713,MPSF 2026 RESULTS.pdf,pdf_repaired,pdf_verified,pdf_verified,pdf_verified
NESCAC,2026,men,nescac_2026,50 Free,19.61,20.56,21.01,19.61,20.56,21.01,0.0933,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,100 Free,42.92,45.73,46.64,42.92,45.73,46.64,0.248,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,200 Free,1:37.30,1:40.18,1:41.73,97.3,100.18,101.73,0.2953,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,500 Free,4:24.25,4:35.81,4:42.31,264.25,275.81,282.31,1.204,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,1000 Free,9:10.55,9:23.19,9:43.72,550.55,563.19,583.72,2.2113,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,1650 Free,15:29.51,16:04.09,16:24.18,929.51,964.09,984.18,3.6447,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,100 Back,48.07,49.91,52.98,48.07,49.91,52.98,0.3273,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,200 Back,1:46.11,1:49.01,1:53.35,106.11,114.11,113.35,0.4827,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,100 Breast,51.85,56.06,57.61,51.85,56.06,57.61,0.384,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,200 Breast,1:55.12,2:01.40,2:06.20,115.12,121.4,126.2,0.7387,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,100 Fly,48.23,49.50,50.00,48.23,49.5,50,0.118,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,200 Fly,1:46.19,1:51.21,1:53.73,106.19,111.21,113.73,0.5027,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,200 IM,1:47.17,1:49.14,1:52.09,107.17,113.49,112.09,0.328,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,men,nescac_2026,400 IM,3:50.78,4:02.73,4:06.09,230.78,242.73,246.09,1.0207,2026 NESCAC MENS RESULTS.pdf,finals,,,
NESCAC,2026,women,nescac_2026,50 Free,22.73,23.81,24.30,22.73,23.81,24.3,0.1047,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,100 Free,50.22,51.50,52.53,50.22,51.5,52.53,0.154,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,200 Free,1:49.86,1:54.15,1:55.71,109.86,114.15,115.71,0.39,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,500 Free,4:52.21,5:07.91,5:10.37,292.21,307.91,310.37,1.2107,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,1000 Free,10:00.97,10:31.43,10:42.72,600.97,631.43,642.72,2.7833,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,1650 Free,16:47.11,17:42.09,17:58.50,1007.11,1062.09,1078.5,4.7593,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,100 Back,55.42,56.93,58.51,55.42,56.93,58.51,0.206,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,200 Back,2:00.38,2:06.45,2:10.38,120.38,126.45,130.38,0.6667,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,100 Breast,1:02.50,1:05.25,1:07.91,62.5,65.25,67.91,0.3607,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,200 Breast,2:15.96,2:24.21,2:29.43,135.96,144.21,149.43,0.898,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,100 Fly,54.66,55.56,56.90,54.66,57.66,56.9,0.1493,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,200 Fly,2:01.10,2:05.98,2:09.17,121.1,125.98,129.17,0.538,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,200 IM,2:01.39,2:08.52,2:10.26,121.39,128.52,130.26,0.5913,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NESCAC,2026,women,nescac_2026,400 IM,4:20.58,4:38.56,4:39.91,260.58,278.56,279.91,1.2887,2026 NESCAC WOMENS Final_Results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,50 Free,19.97,20.87,21.30,19.97,20.87,21.3,0.0887,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,200 Free,1:37.98,1:41.92,1:44.42,97.98,101.92,104.42,0.4293,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,500 Free,4:29.55,4:41.67,4:47.69,269.55,281.67,287.69,1.2093,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,1650 Free,15:46.53,16:57.50,17:44.90,946.53,1017.5,1064.9,7.8913,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,100 Back,49.06,50.28,52.96,49.06,50.28,52.96,0.26,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,200 Back,1:49.41,1:54.83,2:01.53,109.41,114.83,121.53,0.808,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,100 Breast,54.36,56.33,58.09,54.36,56.33,58.09,0.2487,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,200 Breast,2:01.71,2:06.47,2:10.01,121.71,126.47,130.01,0.5533,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,100 Fly,46.94,49.85,51.99,46.94,49.85,51.99,0.3367,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,200 Fly,8:19.45,5:47.39,1:59.31,499.45,401.8,119.31,-25.3427,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,200 IM,1:48.61,1:54.23,1:55.94,108.61,114.23,115.94,0.4887,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,men,newmac_2026,400 IM,3:55.55,4:11.15,4:22.17,235.55,251.15,262.17,1.7747,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,50 Free,23.15,24.25,25.13,23.15,24.25,25.13,0.132,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,100 Free,50.42,53.46,54.56,50.42,53.46,54.56,0.276,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,200 Free,1:50.76,1:57.93,1:58.64,110.76,117.93,118.64,0.5253,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,500 Free,4:52.57,5:13.71,5:20.20,292.57,313.71,320.2,1.842,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,1650 Free,17:24.23,18:32.48,19:17.62,1044.23,1112.48,1157.62,7.5593,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,100 Back,54.68,58.88,1:01.18,54.68,58.88,61.18,0.4333,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,200 Back,2:04.91,2:09.93,2:13.95,124.91,129.93,133.95,0.6027,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,100 Breast,1:03.10,1:08.67,1:09.89,63.1,68.67,69.89,0.4527,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,200 Breast,2:16.90,2:27.29,2:34.21,136.9,147.29,154.21,1.154,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,100 Fly,54.49,57.55,1:00.88,54.49,57.55,60.88,0.426,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,200 Fly,2:03.34,2:07.25,2:19.57,123.34,127.25,139.57,1.082,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,200 IM,2:02.55,2:07.10,2:13.47,122.55,127.1,133.47,0.728,2026_newmac_championships_full_results.pdf,finals,,,
NEWMAC,2026,women,newmac_2026,400 IM,4:27.54,4:45.21,4:55.08,267.54,285.21,295.08,1.836,2026_newmac_championships_full_results.pdf,finals,,,
ODAC,2026,men,odac_2026,50 Free,20.29,21.41,21.92,20.29,21.41,21.92,0.1087,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,men,odac_2026,100 Free,44.08,47.00,48.28,44.08,47,48.28,0.28,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,men,odac_2026,200 Free,1:37.65,1:44.54,1:48.56,97.65,104.54,108.56,0.7273,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,men,odac_2026,500 Free,4:32.27,4:48.31,4:52.86,272.27,288.31,292.86,1.3727,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,men,odac_2026,1650 Free,15:58.34,16:48.03,18:12.45,958.34,1008.03,1092.45,8.9407,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,men,odac_2026,100 Back,47.81,53.61,56.38,47.81,53.61,56.38,0.5713,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,men,odac_2026,200 Back,1:47.73,1:57.46,2:05.10,107.73,117.46,125.1,1.158,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,men,odac_2026,100 Breast,53.76,58.29,1:01.84,53.76,58.29,61.84,0.5387,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,men,odac_2026,200 Breast,1:58.53,2:08.09,2:13.84,118.53,128.09,133.84,1.0207,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,men,odac_2026,100 Fly,48.18,51.12,53.53,48.18,51.12,53.53,0.3567,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,men,odac_2026,200 Fly,1:50.89,1:59.01,2:05.96,110.89,119.01,125.96,1.0047,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,men,odac_2026,200 IM,1:47.61,1:57.11,1:57.74,107.61,117.11,117.74,0.6753,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,men,odac_2026,400 IM,4:02.35,4:13.74,4:48.83,242.35,253.74,288.83,3.0987,odac 2026 MENS swim-full-results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,50 Free,23.74,24.61,25.64,23.74,24.61,25.64,0.1267,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,100 Free,52.33,54.83,1:01.54,52.33,54.83,61.54,0.614,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,200 Free,1:55.15,1:59.00,2:07.41,115.15,119,127.41,0.8173,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,500 Free,5:06.61,5:20.73,5:32.30,306.61,320.73,332.3,1.7127,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,1650 Free,17:29.61,18:40.31,19:36.29,1049.61,1120.31,1176.29,8.4453,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,100 Back,56.80,1:01.84,1:05.47,56.8,61.84,65.47,0.578,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,200 Back,2:03.50,2:14.85,2:22.88,123.5,134.85,142.88,1.292,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,100 Breast,1:04.49,1:08.27,1:13.22,64.49,68.27,73.22,0.582,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,200 Breast,2:21.67,2:31.07,2:49.15,141.67,151.07,169.15,1.832,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,100 Fly,56.83,1:01.12,1:04.79,56.83,61.12,64.79,0.5307,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,200 Fly,2:06.83,2:17.34,4:07.45,126.83,137.34,247.45,8.0413,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,200 IM,2:06.68,2:12.42,2:16.20,126.68,132.42,136.2,0.6347,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
ODAC,2026,women,odac_2026,400 IM,4:36.06,4:47.91,5:22.69,276.06,287.91,322.69,3.1087,odac 2026 WOMENS swim_results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,50 Free,19.28,20.12,20.48,19.28,20.12,20.48,0.08,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,100 Free,42.44,43.76,45.03,42.44,43.76,45.03,0.1727,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,200 Free,1:34.07,1:37.68,1:39.72,94.07,97.68,99.72,0.3767,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,500 Free,4:16.73,4:26.53,4:32.67,256.73,266.53,272.67,1.0627,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,1650 Free,14:54.68,15:34.23,15:53.93,894.68,934.23,953.93,3.95,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,100 Back,44.80,48.63,50.19,44.8,48.63,50.19,0.3593,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,200 Back,1:40.13,1:47.98,1:49.89,100.13,107.98,109.89,0.6507,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,100 Breast,51.69,53.09,56.69,51.69,53.09,56.69,0.3333,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,200 Breast,1:52.82,1:59.92,2:03.03,112.82,119.92,123.03,0.6807,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,100 Fly,46.11,48.11,48.98,46.11,48.11,48.98,0.1913,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,200 Fly,1:41.87,1:52.05,1:52.08,101.87,112.05,112.08,0.6807,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,200 IM,1:44.45,1:49.35,1:50.53,104.45,109.35,110.53,0.4053,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,men,patriot_2026,400 IM,3:47.66,3:52.54,4:01.19,227.66,232.54,241.19,0.902,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,50 Free,22.56,23.41,23.76,22.56,23.41,23.76,0.08,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,100 Free,49.43,50.88,51.56,49.43,50.88,51.56,0.142,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,200 Free,1:46.38,1:50.70,1:54.73,106.38,110.7,114.73,0.5567,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,500 Free,4:42.07,4:49.85,5:01.51,282.07,302.85,301.51,1.296,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,1650 Free,16:31.72,17:07.90,17:25.30,991.72,1027.9,1045.3,3.572,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,100 Back,52.83,56.04,56.31,52.83,56.04,56.31,0.232,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,200 Back,1:56.51,2:01.59,2:04.58,116.51,121.59,124.58,0.538,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,100 Breast,59.78,1:02.75,1:05.37,59.78,62.75,65.37,0.3727,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,200 Breast,2:10.28,2:18.13,2:20.75,130.28,138.13,140.745,0.698,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,100 Fly,51.34,54.47,55.36,51.34,54.47,55.36,0.268,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,200 Fly,1:58.63,2:03.70,2:07.05,118.63,123.7,127.05,0.5613,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,200 IM,1:58.46,2:02.89,2:06.03,118.46,122.89,126.03,0.5047,Patriot League 2026 results.pdf,prelim_fallback,,,
Patriot,2026,women,patriot_2026,400 IM,4:16.24,4:29.95,4:38.87,256.24,269.95,278.87,1.5087,Patriot League 2026 results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,50 Free,20.14,20.95,21.17,20.14,20.95,21.17,0.0687,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,100 Free,43.97,45.37,47.01,43.97,45.37,47.01,0.2027,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,200 Free,1:38.77,1:42.52,1:52.40,98.77,102.52,112.4,0.9087,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,500 Free,4:27.96,4:51.70,5:08.09,267.96,291.7,308.09,2.6753,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,1000 Free,9:15.95,9:50.55,10:41.08,555.95,590.55,641.08,5.6753,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,1650 Free,15:40.68,16:40.24,17:48.44,940.68,1000.24,1068.44,8.5173,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,100 Back,49.30,52.00,54.39,49.3,52,54.39,0.3393,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,200 Back,1:46.65,1:56.15,2:09.26,106.65,116.15,129.26,1.5073,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,100 Breast,55.24,57.01,1:01.20,55.24,57.01,61.2,0.3973,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,200 Breast,2:00.10,2:07.91,2:22.93,120.1,127.91,142.93,1.522,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,100 Fly,48.07,50.07,51.59,48.07,50.07,51.59,0.2347,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,200 Fly,1:48.84,1:53.62,2:12.97,108.84,113.62,132.97,1.6087,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,200 IM,1:47.34,1:53.67,2:08.04,107.34,113.67,128.04,1.38,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,men,pcsc_2026,400 IM,3:54.26,4:12.85,4:29.03,234.26,252.85,269.03,2.318,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,50 Free,23.42,23.86,24.82,23.42,23.86,24.82,0.0933,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,100 Free,50.12,53.03,53.16,50.12,53.03,53.16,0.2027,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,200 Free,1:51.52,1:55.18,1:56.61,111.52,115.18,116.61,0.3393,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,500 Free,4:57.58,5:09.69,5:17.34,297.58,309.69,317.34,1.3173,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,1000 Free,10:06.84,10:37.11,10:48.23,606.84,637.11,648.23,2.7593,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,1650 Free,16:57.28,18:03.15,18:21.78,1017.28,1083.15,1101.78,5.6333,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,100 Back,55.62,56.85,58.69,55.62,58.79,58.69,0.2047,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,200 Back,2:01.82,2:07.10,2:09.48,121.82,127.1,129.48,0.5107,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,100 Breast,1:04.07,1:05.20,1:07.82,64.07,65.2,67.82,0.25,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,200 Breast,2:16.81,2:22.92,2:27.70,136.81,142.92,147.7,0.726,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,100 Fly,54.44,58.16,58.73,54.44,58.16,58.73,0.286,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,200 Fly,2:02.92,2:08.76,2:12.43,122.92,128.76,132.43,0.634,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,200 IM,2:01.71,2:08.83,2:11.00,121.71,128.83,131,0.6193,PCSC 2026 Results.pdf,prelim_fallback,,,
PCSC,2026,women,pcsc_2026,400 IM,4:23.31,4:35.30,4:42.07,263.31,275.3,282.07,1.2507,PCSC 2026 Results.pdf,prelim_fallback,,,
PSAC,2026,men,psac_2026,50 Free,20.23,20.95,21.47,20.23,20.95,21.47,0.0827,PSAC 2026 RESULTS.pdf,finals,,,
PSAC,2026,men,psac_2026,100 Free,44.30,46.73,47.07,44.3,46.73,47.07,0.1847,PSAC 2026 RESULTS.pdf,finals,,,
PSAC,2026,men,psac_2026,200 Free,1:37.97,1:42.36,1:47.50,97.97,102.36,107.5,0.6353,PSAC 2026 RESULTS.pdf,finals,,,
PSAC,2026,men,psac_2026,500 Free,4:23.91,4:41.46,4:55.44,263.91,281.46,295.44,2.102,PSAC 2026 RESULTS.pdf,finals,,,
PSAC,2026,men,psac_2026,1000 Free,9:13.02,9:45.42,10:01.66,553.02,585.42,601.66,3.2427,PSAC 2026 RESULTS.pdf,finals,,,
PSAC,2026,men,psac_2026,1650 Free,15:19.54,16:23.64,16:52.34,919.54,983.64,1012.34,6.1867,PSAC 2026 RESULTS.pdf,finals,,,
PSAC,2026,men,psac_2026,100 Back,48.81,51.28,52.99,48.81,51.28,52.99,0.2787,PSAC 2026 RESULTS.pdf,finals,,,
PSAC,2026,men,psac_2026,200 Back,1:46.74,1:52.70,1:57.65,106.74,112.7,117.65,0.7273,PSAC 2026 RESULTS.pdf,finals,,,
PSAC,2026,men,psac_2026,100 Breast,55.46,56.71,58.64,55.46,56.71,58.64,0.212,PSAC 2026 RESULTS.pdf,finals,,,
